"index","game_id","year","round","date","start_time","attendance","home_team_score","away_team_score","rain_fall","home_team_id","away_team_id","name","stadium_id"
741,"2018R2004",2018,"R20","2018-08-04 00:00:00","16:05",50377,96,93,1.8,1,13,"Adelaide Oval",47
742,"2018R2005",2018,"R20","2018-08-04 00:00:00","19:25",39238,73,71,0,16,4,"S.C.G.",42
743,"2018R2006",2018,"R20","2018-08-04 00:00:00","19:25",20748,68,103,2.2,15,18,"Docklands",107
744,"2018R2007",2018,"R20","2018-08-05 00:00:00","13:10",16697,46,151,0.2,3,9,"Docklands",107
745,"2018R2008",2018,"R20","2018-08-05 00:00:00","15:20",23072,143,47,0.2,11,7,"M.C.G.",63
746,"2018R2009",2018,"R20","2018-08-05 00:00:00","14:40",57375,142,84,12.2,17,6,"Perth Stadium",147
747,"2018R2101",2018,"R21","2018-08-10 00:00:00","19:50",37483,122,79,0,5,15,"Docklands",107
748,"2018R2102",2018,"R21","2018-08-11 00:00:00","13:45",59529,71,60,10.2,10,8,"M.C.G.",63
749,"2018R2103",2018,"R21","2018-08-11 00:00:00","14:10",18102,51,125,0,7,14,"Carrara",80
750,"2018R2104",2018,"R21","2018-08-11 00:00:00","16:05",32534,58,62,9.4,13,17,"Adelaide Oval",47
751,"2018R2105",2018,"R21","2018-08-11 00:00:00","19:25",13249,106,92,NULL,9,1,"Manuka Oval",4
752,"2018R2106",2018,"R21","2018-08-11 00:00:00","19:25",33390,104,73,10.2,4,2,"Docklands",107
753,"2018R2107",2018,"R21","2018-08-12 00:00:00","13:10",27031,85,92,6.8,12,18,"Docklands",107
754,"2018R2108",2018,"R21","2018-08-12 00:00:00","15:20",51424,78,87,6.8,11,16,"M.C.G.",63
755,"2018R2109",2018,"R21","2018-08-12 00:00:00","14:40",40028,101,72,0,6,3,"Perth Stadium",147
756,"2018R2201",2018,"R22","2018-08-17 00:00:00","19:50",76424,81,73,1,14,5,"M.C.G.",63
757,"2018R2202",2018,"R22","2018-08-18 00:00:00","13:45",46286,115,64,0.4,4,13,"M.C.G.",63
758,"2018R2203",2018,"R22","2018-08-18 00:00:00","14:10",24507,158,25,1.4,8,6,"Kardinia Park",154
759,"2018R2204",2018,"R22","2018-08-18 00:00:00","16:35",21433,60,80,0,9,16,"Sydney Showground",28
760,"2018R2205",2018,"R22","2018-08-18 00:00:00","19:25",24795,76,80,0.4,15,10,"Docklands",107
761,"2018R2206",2018,"R22","2018-08-18 00:00:00","19:25",11907,74,78,0,7,2,"Carrara",80
762,"2018R2207",2018,"R22","2018-08-19 00:00:00","13:10",24143,49,66,10.8,3,18,"Docklands",107
763,"2018R2208",2018,"R22","2018-08-19 00:00:00","13:20",55824,91,108,0,17,11,"Perth Stadium",147
764,"2018R2209",2018,"R22","2018-08-19 00:00:00","16:10",41444,86,77,0.8,1,12,"Adelaide Oval",47
765,"2018R2301",2018,"R23","2018-08-24 00:00:00","19:20",39168,89,111,0,13,5,"Adelaide Oval",47
766,"2018R2302",2018,"R23","2018-08-25 00:00:00","13:45",28004,142,40,0,8,7,"Kardinia Park",154
767,"2018R2303",2018,"R23","2018-08-25 00:00:00","14:10",56998,98,95,0,14,18,"M.C.G.",63
768,"2018R2304",2018,"R23","2018-08-25 00:00:00","14:35",41320,67,76,0,6,4,"Perth Stadium",147
769,"2018R2305",2018,"R23","2018-08-25 00:00:00","19:25",17000,61,165,0,3,1,"Docklands",107
770,"2018R2306",2018,"R23","2018-08-25 00:00:00","19:25",39660,74,83,0.8,16,10,"S.C.G.",42
771,"2018R2307",2018,"R23","2018-08-26 00:00:00","13:10",16367,72,98,11.2,2,17,"Gabba",56
772,"2018R2308",2018,"R23","2018-08-26 00:00:00","15:20",37285,102,57,0,11,9,"M.C.G.",63
773,"2018R2309",2018,"R23","2018-08-26 00:00:00","16:40",19866,94,117,0,15,12,"Docklands",107
774,"2018QF01",2018,"QF","2018-09-06 00:00:00","19:20",91446,95,64,0.2,14,10,"M.C.G.",63
775,"2018EF01",2018,"EF","2018-09-07 00:00:00","19:50",91767,75,46,3.6,11,8,"M.C.G.",63
776,"2018EF02",2018,"EF","2018-09-08 00:00:00","16:20",40350,30,79,30.4,16,9,"S.C.G.",42
777,"2018QF02",2018,"QF","2018-09-08 00:00:00","18:10",59585,86,70,2.6,17,4,"Perth Stadium",147
778,"2018SF01",2018,"SF","2018-09-14 00:00:00","19:50",90152,71,104,0,10,11,"M.C.G.",63
779,"2018SF02",2018,"SF","2018-09-15 00:00:00","19:25",72504,69,59,0.6,4,9,"M.C.G.",63
780,"2018PF01",2018,"PF","2018-09-21 00:00:00","19:50",94959,58,97,0,14,4,"M.C.G.",63
781,"2018PF02",2018,"PF","2018-09-22 00:00:00","13:20",59608,121,55,0,17,11,"Perth Stadium",147
782,"2018GF01",2018,"GF","2018-09-29 00:00:00","14:30",100022,79,74,1.7,17,4,"M.C.G.",63
